예보일시,지역구분명,지역명,타입구분명,최소값,최대값,평균값,등급
2023-03-01 15:00,강원,삼척산간,MOUNTAIN,5.4,64.4,30.3,낮음(관심)
2023-03-01 15:00,강원,고성평지,COAST,9.5,76.1,41.3,낮음(관심)
2023-03-01 15:00,강원,속초평지,COAST,15.8,69.8,45.4,낮음(관심)
2023-03-01 15:00,강원,양양평지,COAST,6.8,71.1,41.3,낮음(관심)
2023-03-01 15:00,강원,강릉평지,COAST,8.1,64.8,41,낮음(관심)
2023-03-01 15:00,강원,동해평지,COAST,19.4,64.8,38,낮음(관심)
2023-03-01 15:00,강원,삼척평지,COAST,10.8,64.8,43.7,낮음(관심)
2023-03-01 15:00,경북,울진산간,MOUNTAIN,5.4,65.7,42.4,낮음(관심)
2023-03-01 15:00,경북,영덕산간,MOUNTAIN,5.4,71.1,44.4,낮음(관심)
2023-03-01 15:00,경북,포항산간,MOUNTAIN,5.4,71.1,42.3,낮음(관심)
2023-03-01 15:00,경북,경주산간,MOUNTAIN,5.4,72,48.6,낮음(관심)
2023-03-01 15:00,경북,울진평지,COAST,9.5,71.1,54.6,다소높음(주의)
2023-03-01 15:00,경북,영덕평지,COAST,8.1,71.1,54.1,다소높음(주의)
2023-03-01 15:00,경북,포항평지,COAST,8.1,77.4,58.4,다소높음(주의)
2023-03-01 15:00,경북,경주평지,COAST,8.1,73.4,56.7,다소높음(주의)
2023-03-01 16:00,강원,고성산간,MOUNTAIN,5.4,59.4,31.5,낮음(관심)
2023-03-01 16:00,강원,속초산간,MOUNTAIN,6.8,64.8,27.9,낮음(관심)
2023-03-01 16:00,강원,양양산간,MOUNTAIN,5.4,59.4,29.4,낮음(관심)
2023-03-01 16:00,강원,강릉산간,MOUNTAIN,5.4,78.3,24.3,낮음(관심)
2023-03-01 16:00,강원,동해산간,MOUNTAIN,5.4,58.5,29.5,낮음(관심)
2023-03-01 16:00,강원,삼척산간,MOUNTAIN,5.4,78.3,28.6,낮음(관심)
2023-03-01 16:00,강원,고성평지,COAST,6.8,71.1,45.3,낮음(관심)
2023-03-01 16:00,강원,속초평지,COAST,22.1,69.8,48.1,낮음(관심)
2023-03-01 16:00,강원,양양평지,COAST,6.8,77.4,49.9,낮음(관심)
2023-03-01 16:00,강원,강릉평지,COAST,6.8,83.7,48.9,낮음(관심)
2023-03-01 16:00,강원,동해평지,COAST,6.8,77.4,44.5,낮음(관심)
2023-03-01 16:00,강원,삼척평지,COAST,8.1,83.7,44.4,낮음(관심)
2023-03-01 16:00,경북,울진산간,MOUNTAIN,5.4,65.7,41.8,낮음(관심)
2023-03-01 16:00,경북,영덕산간,MOUNTAIN,5.4,71.1,47.9,낮음(관심)
2023-03-01 16:00,경북,포항산간,MOUNTAIN,5.4,72,45,낮음(관심)
2023-03-01 16:00,경북,경주산간,MOUNTAIN,5.4,77.4,49.9,낮음(관심)
2023-03-01 16:00,경북,울진평지,COAST,8.1,71.1,54.2,다소높음(주의)
2023-03-01 16:00,경북,영덕평지,COAST,6.8,71.1,56.5,다소높음(주의)
2023-03-01 16:00,경북,포항평지,COAST,6.8,77.4,58.8,다소높음(주의)
2023-03-01 16:00,경북,경주평지,COAST,6.8,77.4,55.6,다소높음(주의)
2023-03-01 17:00,강원,고성산간,MOUNTAIN,5.4,64.4,34.5,낮음(관심)
2023-03-01 17:00,강원,속초산간,MOUNTAIN,5.4,64.8,32.9,낮음(관심)
2023-03-01 17:00,강원,양양산간,MOUNTAIN,5.4,71.1,40.8,낮음(관심)
2023-03-01 17:00,강원,강릉산간,MOUNTAIN,5.4,72,28.8,낮음(관심)
2023-03-01 17:00,강원,동해산간,MOUNTAIN,10.8,57.2,30.8,낮음(관심)
2023-03-01 17:00,강원,삼척산간,MOUNTAIN,5.4,72,29.5,낮음(관심)
2023-03-01 17:00,강원,고성평지,COAST,6.8,77.4,52,다소높음(주의)
2023-03-01 17:00,강원,속초평지,COAST,25.7,69.8,50.4,낮음(관심)
2023-03-01 17:00,강원,양양평지,COAST,6.8,83.7,59.3,다소높음(주의)
2023-03-01 17:00,강원,강릉평지,COAST,6.8,77.4,54.7,다소높음(주의)
2023-03-01 17:00,강원,동해평지,COAST,9.5,76.1,49.9,낮음(관심)
2023-03-01 17:00,강원,삼척평지,COAST,6.8,77.4,47.7,낮음(관심)
2023-03-01 17:00,경북,울진산간,MOUNTAIN,5.4,65.7,39.2,낮음(관심)
2023-03-01 17:00,경북,영덕산간,MOUNTAIN,5.4,65.7,43.4,낮음(관심)
2023-03-01 17:00,경북,포항산간,MOUNTAIN,5.4,72,41.3,낮음(관심)
2023-03-01 17:00,경북,경주산간,MOUNTAIN,5.4,71.1,48,낮음(관심)
2023-03-01 17:00,경북,울진평지,COAST,10.8,64.8,51.3,다소높음(주의)
2023-03-01 17:00,경북,영덕평지,COAST,6.8,65.7,51.6,다소높음(주의)
2023-03-01 17:00,경북,포항평지,COAST,6.8,77.4,57.4,다소높음(주의)
2023-03-01 17:00,경북,경주평지,COAST,6.8,71.1,54.2,다소높음(주의)
2023-03-01 18:00,강원,고성산간,MOUNTAIN,5.4,72,37.2,낮음(관심)
2023-03-01 18:00,강원,속초산간,MOUNTAIN,5.4,71.1,30.4,낮음(관심)
2023-03-01 18:00,강원,양양산간,MOUNTAIN,5.4,77.4,45.3,낮음(관심)
2023-03-01 18:00,강원,강릉산간,MOUNTAIN,5.4,72,29.5,낮음(관심)
2023-03-01 18:00,강원,동해산간,MOUNTAIN,6.8,57.2,21.3,낮음(관심)
2023-03-01 18:00,강원,삼척산간,MOUNTAIN,5.4,72,31.9,낮음(관심)
2023-03-01 18:00,강원,고성평지,COAST,6.8,77.4,56,다소높음(주의)
2023-03-01 18:00,강원,속초평지,COAST,9.5,76.1,55.3,다소높음(주의)
2023-03-01 18:00,강원,양양평지,COAST,8.1,83.7,61.6,다소높음(주의)
2023-03-01 18:00,강원,강릉평지,COAST,9.5,77.4,54.7,다소높음(주의)
2023-03-01 18:00,강원,동해평지,COAST,6.8,77.4,50.1,낮음(관심)
2023-03-01 18:00,강원,삼척평지,COAST,6.8,77.4,52.3,다소높음(주의)
2023-03-01 18:00,경북,울진산간,MOUNTAIN,5.4,65.7,39.1,낮음(관심)
2023-03-01 18:00,경북,영덕산간,MOUNTAIN,5.4,65.7,41,낮음(관심)
2023-03-01 18:00,경북,포항산간,MOUNTAIN,5.4,65.7,37.4,낮음(관심)
2023-03-01 18:00,경북,경주산간,MOUNTAIN,6.8,65.7,43,낮음(관심)
2023-03-01 18:00,경북,울진평지,COAST,8.1,64.8,53.6,다소높음(주의)
2023-03-01 18:00,경북,영덕평지,COAST,9.5,64.8,47.6,낮음(관심)
2023-03-01 18:00,경북,포항평지,COAST,8.1,77.4,54.4,다소높음(주의)
2023-03-01 18:00,경북,경주평지,COAST,6.8,71.1,51.9,다소높음(주의)
2023-03-01 19:00,강원,고성산간,MOUNTAIN,5.4,72,36.6,낮음(관심)
2023-03-01 19:00,강원,속초산간,MOUNTAIN,10.8,71.1,30,낮음(관심)
2023-03-01 19:00,강원,양양산간,MOUNTAIN,5.4,77.4,46.3,낮음(관심)
2023-03-01 19:00,강원,강릉산간,MOUNTAIN,5.4,77.4,32.6,낮음(관심)
2023-03-01 19:00,강원,동해산간,MOUNTAIN,11.7,51.8,19.9,낮음(관심)
2023-03-01 19:00,강원,삼척산간,MOUNTAIN,5.4,72,28.7,낮음(관심)
2023-03-01 19:00,강원,고성평지,COAST,9.5,77.4,56.8,다소높음(주의)
2023-03-01 19:00,강원,속초평지,COAST,22.1,76.1,54.4,다소높음(주의)
2023-03-01 19:00,강원,양양평지,COAST,9.5,83.7,64.6,다소높음(주의)
2023-03-01 19:00,강원,강릉평지,COAST,6.8,77.4,58,다소높음(주의)
2023-03-01 19:00,강원,동해평지,COAST,6.8,71.1,45.4,낮음(관심)
2023-03-01 19:00,강원,삼척평지,COAST,8.1,77.4,51.3,다소높음(주의)
2023-03-01 19:00,경북,울진산간,MOUNTAIN,5.4,58.1,33.7,낮음(관심)
2023-03-01 19:00,경북,영덕산간,MOUNTAIN,5.4,59.4,36,낮음(관심)
2023-03-01 19:00,경북,포항산간,MOUNTAIN,5.4,65.7,34.1,낮음(관심)
2023-03-01 19:00,경북,경주산간,MOUNTAIN,5.4,64.8,39.7,낮음(관심)
2023-03-01 19:00,경북,울진평지,COAST,6.8,71.1,47.5,낮음(관심)
2023-03-01 19:00,경북,영덕평지,COAST,5.4,60.8,44.6,낮음(관심)
2023-03-01 19:00,경북,포항평지,COAST,8.1,71.1,50.6,낮음(관심)
2023-03-01 19:00,경북,경주평지,COAST,6.8,64.8,43.6,낮음(관심)
2023-03-01 20:00,강원,고성산간,MOUNTAIN,5.4,72,36.6,낮음(관심)
2023-03-01 20:00,강원,속초산간,MOUNTAIN,6.8,71.1,31.2,낮음(관심)
2023-03-01 20:00,강원,양양산간,MOUNTAIN,5.4,77.4,45.4,낮음(관심)
2023-03-01 20:00,강원,강릉산간,MOUNTAIN,5.4,82.4,35.3,낮음(관심)
2023-03-01 20:00,강원,동해산간,MOUNTAIN,6.8,60.8,32.2,낮음(관심)
2023-03-01 20:00,강원,삼척산간,MOUNTAIN,5.4,72,33.5,낮음(관심)
2023-03-01 20:00,강원,고성평지,COAST,8.1,83.7,56.8,다소높음(주의)
2023-03-01 20:00,강원,속초평지,COAST,10.8,76.1,54.4,다소높음(주의)
2023-03-01 20:00,강원,양양평지,COAST,8.1,83.7,61.3,다소높음(주의)
2023-03-01 20:00,강원,강릉평지,COAST,6.8,83.7,58,다소높음(주의)
2023-03-01 20:00,강원,동해평지,COAST,8.1,76.1,54.6,다소높음(주의)
2023-03-01 20:00,강원,삼척평지,COAST,14.9,77.4,53.8,다소높음(주의)
2023-03-01 20:00,경북,울진산간,MOUNTAIN,5.4,53.1,33,낮음(관심)
2023-03-01 20:00,경북,영덕산간,MOUNTAIN,5.4,59.4,34.1,낮음(관심)
2023-03-01 20:00,경북,포항산간,MOUNTAIN,5.4,65.7,36.5,낮음(관심)
2023-03-01 20:00,경북,경주산간,MOUNTAIN,5.4,71.1,46.7,낮음(관심)
2023-03-01 20:00,경북,울진평지,COAST,10.8,64.8,41.4,낮음(관심)
2023-03-01 20:00,경북,영덕평지,COAST,14.9,58.5,43.2,낮음(관심)
2023-03-01 20:00,경북,포항평지,COAST,6.8,71.1,52.5,다소높음(주의)
2023-03-01 20:00,경북,경주평지,COAST,9.5,71.1,50.2,낮음(관심)
2023-03-01 21:00,강원,고성산간,MOUNTAIN,5.4,68,33.9,낮음(관심)
2023-03-01 21:00,강원,속초산간,MOUNTAIN,8.1,71.1,27.5,낮음(관심)
2023-03-01 21:00,강원,양양산간,MOUNTAIN,5.4,77.4,43.7,낮음(관심)
2023-03-01 21:00,강원,강릉산간,MOUNTAIN,5.4,82.4,42.6,낮음(관심)
2023-03-01 21:00,강원,동해산간,MOUNTAIN,5.4,65.7,42.2,낮음(관심)
2023-03-01 21:00,강원,삼척산간,MOUNTAIN,5.4,77.4,42.7,낮음(관심)
2023-03-01 21:00,강원,고성평지,COAST,6.8,77.4,54.1,다소높음(주의)
2023-03-01 21:00,강원,속초평지,COAST,20.7,76.1,52.9,다소높음(주의)
2023-03-01 21:00,강원,양양평지,COAST,6.8,83.7,62.5,다소높음(주의)
2023-03-01 21:00,강원,강릉평지,COAST,10.8,83.7,63.9,다소높음(주의)
2023-03-01 21:00,강원,동해평지,COAST,8.1,77.4,59,다소높음(주의)
2023-03-01 21:00,강원,삼척평지,COAST,14.9,83.7,62.1,다소높음(주의)
2023-03-01 21:00,경북,울진산간,MOUNTAIN,5.4,59.4,39.2,낮음(관심)
2023-03-01 21:00,경북,영덕산간,MOUNTAIN,6.8,58.5,33.7,낮음(관심)
2023-03-01 21:00,경북,포항산간,MOUNTAIN,5.4,59.4,32.6,낮음(관심)
2023-03-01 21:00,경북,경주산간,MOUNTAIN,5.4,65.7,45.7,낮음(관심)
2023-03-01 21:00,경북,울진평지,COAST,9.5,71.1,50.7,낮음(관심)
2023-03-01 21:00,경북,영덕평지,COAST,6.8,58.5,41.9,낮음(관심)
2023-03-01 21:00,경북,포항평지,COAST,9.5,64.8,51.1,다소높음(주의)
2023-03-01 21:00,경북,경주평지,COAST,6.8,69.8,51.9,다소높음(주의)
2023-03-01 22:00,강원,고성산간,MOUNTAIN,5.4,65.7,33.6,낮음(관심)
2023-03-01 22:00,강원,속초산간,MOUNTAIN,6.8,69.8,29,낮음(관심)
2023-03-01 22:00,강원,양양산간,MOUNTAIN,5.4,76.1,43.5,낮음(관심)
2023-03-01 22:00,강원,강릉산간,MOUNTAIN,5.4,77.4,40.4,낮음(관심)
2023-03-01 22:00,강원,동해산간,MOUNTAIN,8.1,64.4,27.5,낮음(관심)
2023-03-01 22:00,강원,삼척산간,MOUNTAIN,5.4,72,44.1,낮음(관심)
2023-03-01 22:00,강원,고성평지,COAST,6.8,77.4,52.5,다소높음(주의)
2023-03-01 22:00,강원,속초평지,COAST,9.5,71.1,52.1,다소높음(주의)
2023-03-01 22:00,강원,양양평지,COAST,9.5,83.7,62.3,다소높음(주의)
2023-03-01 22:00,강원,강릉평지,COAST,6.8,83.7,61.7,다소높음(주의)
2023-03-01 22:00,강원,동해평지,COAST,6.8,77.4,58.2,다소높음(주의)
2023-03-01 22:00,강원,삼척평지,COAST,14.9,83.7,61.3,다소높음(주의)
2023-03-01 22:00,경북,울진산간,MOUNTAIN,6.8,72,41.8,낮음(관심)
2023-03-01 22:00,경북,영덕산간,MOUNTAIN,5.4,64.8,34,낮음(관심)
2023-03-01 22:00,경북,포항산간,MOUNTAIN,5.4,59.4,34.7,낮음(관심)
2023-03-01 22:00,경북,경주산간,MOUNTAIN,5.4,64.8,42.2,낮음(관심)
2023-03-01 22:00,경북,울진평지,COAST,9.5,77.4,59.8,다소높음(주의)
2023-03-01 22:00,경북,영덕평지,COAST,6.8,71.1,42.9,낮음(관심)
2023-03-01 22:00,경북,포항평지,COAST,8.1,64.8,48,낮음(관심)
2023-03-01 22:00,경북,경주평지,COAST,8.1,64.8,46.6,낮음(관심)
2023-03-01 23:00,강원,고성산간,MOUNTAIN,5.4,63,31,낮음(관심)
2023-03-01 23:00,강원,속초산간,MOUNTAIN,5.4,64.8,29.5,낮음(관심)
2023-03-01 23:00,강원,양양산간,MOUNTAIN,5.4,71.1,43,낮음(관심)
2023-03-01 23:00,강원,강릉산간,MOUNTAIN,5.4,77.4,37.8,낮음(관심)
2023-03-01 23:00,강원,동해산간,MOUNTAIN,5.4,63,26.3,낮음(관심)
2023-03-01 23:00,강원,삼척산간,MOUNTAIN,5.4,72,43.3,낮음(관심)
2023-03-01 23:00,강원,고성평지,COAST,6.8,77.4,48.9,낮음(관심)
2023-03-01 23:00,강원,속초평지,COAST,20.3,71.1,50,낮음(관심)
2023-03-01 23:00,강원,양양평지,COAST,16.2,82.4,60.2,다소높음(주의)
2023-03-01 23:00,강원,강릉평지,COAST,6.8,77.4,59.4,다소높음(주의)
2023-03-01 23:00,강원,동해평지,COAST,8.1,77.4,52.9,다소높음(주의)
2023-03-01 23:00,강원,삼척평지,COAST,6.8,83.7,60.5,다소높음(주의)
2023-03-01 23:00,경북,울진산간,MOUNTAIN,5.4,59.4,36.1,낮음(관심)
2023-03-01 23:00,경북,영덕산간,MOUNTAIN,5.4,71.1,32.6,낮음(관심)
2023-03-01 23:00,경북,포항산간,MOUNTAIN,5.4,69.8,39.9,낮음(관심)
2023-03-01 23:00,경북,경주산간,MOUNTAIN,5.4,71.1,48.9,낮음(관심)
2023-03-01 23:00,경북,울진평지,COAST,12.2,77.4,49.3,낮음(관심)
2023-03-01 23:00,경북,영덕평지,COAST,6.8,71.1,46.2,낮음(관심)
2023-03-01 23:00,경북,포항평지,COAST,6.8,71.1,52.9,다소높음(주의)
2023-03-01 23:00,경북,경주평지,COAST,8.1,71.1,53.5,다소높음(주의)
2023-03-02 00:00,강원,고성산간,MOUNTAIN,5.4,59.4,27.7,낮음(관심)
2023-03-02 00:00,강원,속초산간,MOUNTAIN,6.8,64.8,25.6,낮음(관심)
2023-03-02 00:00,강원,양양산간,MOUNTAIN,5.4,77.4,42.6,낮음(관심)
2023-03-02 00:00,강원,강릉산간,MOUNTAIN,5.4,77.4,39,낮음(관심)
2023-03-02 00:00,강원,동해산간,MOUNTAIN,5.4,71.1,43,낮음(관심)
2023-03-02 00:00,강원,삼척산간,MOUNTAIN,5.4,72,46.2,낮음(관심)
2023-03-02 00:00,강원,고성평지,COAST,6.8,71.1,43.9,낮음(관심)
2023-03-02 00:00,강원,속초평지,COAST,10.8,71.1,47.5,낮음(관심)
2023-03-02 00:00,강원,양양평지,COAST,6.8,82.4,55.5,다소높음(주의)
2023-03-02 00:00,강원,강릉평지,COAST,6.8,77.4,60.9,다소높음(주의)
2023-03-02 00:00,강원,동해평지,COAST,5.4,82.4,53.6,다소높음(주의)
2023-03-02 00:00,강원,삼척평지,COAST,6.8,83.7,63.3,다소높음(주의)
2023-03-02 00:00,경북,울진산간,MOUNTAIN,5.4,77.4,39.8,낮음(관심)
2023-03-02 00:00,경북,영덕산간,MOUNTAIN,5.4,77.4,41.4,낮음(관심)
2023-03-02 00:00,경북,포항산간,MOUNTAIN,5.4,77.4,46.1,낮음(관심)
2023-03-02 00:00,경북,경주산간,MOUNTAIN,5.4,77.4,52.9,다소높음(주의)
2023-03-02 00:00,경북,울진평지,COAST,8.1,77.4,50.1,낮음(관심)
2023-03-02 00:00,경북,영덕평지,COAST,6.8,77.4,54.1,다소높음(주의)
2023-03-02 00:00,경북,포항평지,COAST,6.8,77.4,59.3,다소높음(주의)
2023-03-02 00:00,경북,경주평지,COAST,5.4,77.4,58.8,다소높음(주의)
2023-03-02 01:00,강원,고성산간,MOUNTAIN,5.4,59.4,24.8,낮음(관심)
2023-03-02 01:00,강원,속초산간,MOUNTAIN,5.4,58.5,23.2,낮음(관심)
2023-03-02 01:00,강원,양양산간,MOUNTAIN,5.4,77.4,42.4,낮음(관심)
2023-03-02 01:00,강원,강릉산간,MOUNTAIN,5.4,77.4,37.2,낮음(관심)
2023-03-02 01:00,강원,동해산간,MOUNTAIN,5.4,71.1,42.7,낮음(관심)
2023-03-02 01:00,강원,삼척산간,MOUNTAIN,5.4,78.3,43.1,낮음(관심)
2023-03-02 01:00,강원,고성평지,COAST,6.8,71.1,38.5,낮음(관심)
2023-03-02 01:00,강원,속초평지,COAST,10.8,64.8,41.6,낮음(관심)
2023-03-02 01:00,강원,양양평지,COAST,6.8,77.4,56.2,다소높음(주의)
2023-03-02 01:00,강원,강릉평지,COAST,6.8,77.4,60,다소높음(주의)
2023-03-02 01:00,강원,동해평지,COAST,6.8,77.4,57.8,다소높음(주의)
2023-03-02 01:00,강원,삼척평지,COAST,6.8,78.3,60.3,다소높음(주의)
2023-03-02 01:00,경북,울진산간,MOUNTAIN,5.4,77.4,38.7,낮음(관심)
2023-03-02 01:00,경북,영덕산간,MOUNTAIN,5.4,72,39.8,낮음(관심)
2023-03-02 01:00,경북,포항산간,MOUNTAIN,5.4,77.4,43.6,낮음(관심)
2023-03-02 01:00,경북,경주산간,MOUNTAIN,5.4,77.4,54.7,다소높음(주의)
2023-03-02 01:00,경북,울진평지,COAST,9.5,77.4,53.5,다소높음(주의)
2023-03-02 01:00,경북,영덕평지,COAST,5.4,77.4,53.7,다소높음(주의)
2023-03-02 01:00,경북,포항평지,COAST,6.8,83.7,60.3,다소높음(주의)
2023-03-02 01:00,경북,경주평지,COAST,6.8,77.4,58.8,다소높음(주의)
2023-03-02 02:00,강원,고성산간,MOUNTAIN,5.4,53.1,20.1,낮음(관심)
2023-03-02 02:00,강원,속초산간,MOUNTAIN,5.4,45.9,19.7,낮음(관심)
2023-03-02 02:00,강원,양양산간,MOUNTAIN,5.4,57.2,29.3,낮음(관심)
2023-03-02 02:00,강원,강릉산간,MOUNTAIN,5.4,77.4,31.7,낮음(관심)
2023-03-02 02:00,강원,동해산간,MOUNTAIN,8.1,60.8,31.9,낮음(관심)
2023-03-02 02:00,강원,삼척산간,MOUNTAIN,5.4,77.4,39.4,낮음(관심)
2023-03-02 02:00,강원,고성평지,COAST,6.8,58.5,34.6,낮음(관심)
2023-03-02 02:00,강원,속초평지,COAST,13.1,50.9,32.8,낮음(관심)
2023-03-02 02:00,강원,양양평지,COAST,6.8,76.1,45.1,낮음(관심)
2023-03-02 02:00,강원,강릉평지,COAST,10.8,77.4,52.7,다소높음(주의)
2023-03-02 02:00,강원,동해평지,COAST,6.8,76.1,50.2,낮음(관심)
2023-03-02 02:00,강원,삼척평지,COAST,6.8,77.4,60,다소높음(주의)
2023-03-02 02:00,경북,울진산간,MOUNTAIN,5.4,72,37,낮음(관심)
2023-03-02 02:00,경북,영덕산간,MOUNTAIN,5.4,71.1,37.3,낮음(관심)
2023-03-02 02:00,경북,포항산간,MOUNTAIN,5.4,72,41.2,낮음(관심)
2023-03-02 02:00,경북,경주산간,MOUNTAIN,5.4,77.4,52.4,다소높음(주의)
2023-03-02 02:00,경북,울진평지,COAST,8.1,71.1,50.1,낮음(관심)
2023-03-02 02:00,경북,영덕평지,COAST,6.8,72,52.3,다소높음(주의)
2023-03-02 02:00,경북,포항평지,COAST,8.1,83.7,59.6,다소높음(주의)
2023-03-02 02:00,경북,경주평지,COAST,6.8,77.4,57.9,다소높음(주의)
2023-03-02 03:00,강원,고성산간,MOUNTAIN,6.8,59.4,18.1,낮음(관심)
2023-03-02 03:00,강원,속초산간,MOUNTAIN,11.7,39.6,18.1,낮음(관심)
2023-03-02 03:00,강원,양양산간,MOUNTAIN,5.4,71.1,37.2,낮음(관심)
2023-03-02 03:00,강원,강릉산간,MOUNTAIN,5.4,71.1,29.6,낮음(관심)
2023-03-02 03:00,강원,동해산간,MOUNTAIN,5.4,57.2,27.1,낮음(관심)
2023-03-02 03:00,강원,삼척산간,MOUNTAIN,5.4,77.4,35.7,낮음(관심)
2023-03-02 03:00,강원,고성평지,COAST,10.8,63.5,30.2,낮음(관심)
2023-03-02 03:00,강원,속초평지,COAST,13.1,39.6,26.3,낮음(관심)
2023-03-02 03:00,강원,양양평지,COAST,6.8,71.1,43.6,낮음(관심)
2023-03-02 03:00,강원,강릉평지,COAST,8.1,71.1,50.2,낮음(관심)
2023-03-02 03:00,강원,동해평지,COAST,10.8,71.1,43.4,낮음(관심)
2023-03-02 03:00,강원,삼척평지,COAST,8.1,77.4,57.8,다소높음(주의)
2023-03-02 03:00,경북,울진산간,MOUNTAIN,5.4,71.1,37.4,낮음(관심)
2023-03-02 03:00,경북,영덕산간,MOUNTAIN,5.4,65.7,32.9,낮음(관심)
2023-03-02 03:00,경북,포항산간,MOUNTAIN,5.4,72,37.3,낮음(관심)
2023-03-02 03:00,경북,경주산간,MOUNTAIN,5.4,77.4,49.3,낮음(관심)
2023-03-02 03:00,경북,울진평지,COAST,10.8,72,50.3,낮음(관심)
2023-03-02 03:00,경북,영덕평지,COAST,9.5,71.1,48.1,낮음(관심)
2023-03-02 03:00,경북,포항평지,COAST,8.1,83.7,58.6,다소높음(주의)
2023-03-02 03:00,경북,경주평지,COAST,9.5,77.4,54.6,다소높음(주의)
2023-03-02 04:00,강원,고성산간,MOUNTAIN,10.8,59.4,18,낮음(관심)
2023-03-02 04:00,강원,속초산간,MOUNTAIN,11.7,39.6,18.1,낮음(관심)
2023-03-02 04:00,강원,양양산간,MOUNTAIN,5.4,40.5,20.8,낮음(관심)
2023-03-02 04:00,강원,강릉산간,MOUNTAIN,5.4,65.7,23.9,낮음(관심)
2023-03-02 04:00,강원,동해산간,MOUNTAIN,5.4,50.9,20.4,낮음(관심)
2023-03-02 04:00,강원,삼척산간,MOUNTAIN,5.4,65.7,28.1,낮음(관심)
2023-03-02 04:00,강원,고성평지,COAST,12.2,64.8,30.2,낮음(관심)
2023-03-02 04:00,강원,속초평지,COAST,13.1,44.6,26.8,낮음(관심)
2023-03-02 04:00,강원,양양평지,COAST,5.4,45.9,30.2,낮음(관심)
2023-03-02 04:00,강원,강릉평지,COAST,8.1,71.1,35.6,낮음(관심)
2023-03-02 04:00,강원,동해평지,COAST,6.8,69.8,35.6,낮음(관심)
2023-03-02 04:00,강원,삼척평지,COAST,6.8,71.1,41,낮음(관심)
2023-03-02 04:00,경북,울진산간,MOUNTAIN,5.4,64.8,35.1,낮음(관심)
2023-03-02 04:00,경북,영덕산간,MOUNTAIN,5.4,65.7,29.8,낮음(관심)
2023-03-02 04:00,경북,포항산간,MOUNTAIN,5.4,69.3,30.3,낮음(관심)
2023-03-02 04:00,경북,경주산간,MOUNTAIN,5.4,71.1,46.6,낮음(관심)
2023-03-02 04:00,경북,울진평지,COAST,8.1,71.1,48.3,낮음(관심)
2023-03-02 04:00,경북,영덕평지,COAST,6.8,71.1,44.7,낮음(관심)
2023-03-02 04:00,경북,포항평지,COAST,8.1,77.4,55,다소높음(주의)
2023-03-02 04:00,경북,경주평지,COAST,9.5,71.1,51.6,다소높음(주의)
2023-03-02 05:00,강원,고성산간,MOUNTAIN,6.8,65.7,17.4,낮음(관심)
2023-03-02 05:00,강원,속초산간,MOUNTAIN,11.7,33.3,18,낮음(관심)
2023-03-02 05:00,강원,양양산간,MOUNTAIN,9,33.3,17.1,낮음(관심)
2023-03-02 05:00,강원,강릉산간,MOUNTAIN,5.4,65.7,21,낮음(관심)
2023-03-02 05:00,강원,동해산간,MOUNTAIN,9,45.9,18.6,낮음(관심)
2023-03-02 05:00,강원,삼척산간,MOUNTAIN,5.4,59.4,23.7,낮음(관심)
2023-03-02 05:00,강원,고성평지,COAST,8.1,71.1,29.1,낮음(관심)
2023-03-02 05:00,강원,속초평지,COAST,13.1,48.2,25.9,낮음(관심)
2023-03-02 05:00,강원,양양평지,COAST,8.1,52.2,25.5,낮음(관심)
2023-03-02 05:00,강원,강릉평지,COAST,6.8,64.8,35.1,낮음(관심)
2023-03-02 05:00,강원,동해평지,COAST,6.8,64.8,32.1,낮음(관심)
2023-03-02 05:00,강원,삼척평지,COAST,8.1,64.8,33.4,낮음(관심)
2023-03-02 05:00,경북,울진산간,MOUNTAIN,5.4,64.8,29.1,낮음(관심)
2023-03-02 05:00,경북,영덕산간,MOUNTAIN,5.4,65.7,25,낮음(관심)
2023-03-02 05:00,경북,포항산간,MOUNTAIN,5.4,65.7,24,낮음(관심)
2023-03-02 05:00,경북,경주산간,MOUNTAIN,5.4,65.7,42.2,낮음(관심)
2023-03-02 05:00,경북,울진평지,COAST,6.8,64.8,36.8,낮음(관심)
2023-03-02 05:00,경북,영덕평지,COAST,6.8,71.1,41.7,낮음(관심)
2023-03-02 05:00,경북,포항평지,COAST,6.8,77.4,52.1,다소높음(주의)
2023-03-02 05:00,경북,경주평지,COAST,6.8,71.1,49.4,낮음(관심)
2023-03-02 06:00,강원,고성산간,MOUNTAIN,5.4,69.3,19.1,낮음(관심)
2023-03-02 06:00,강원,속초산간,MOUNTAIN,11.7,33.3,18,낮음(관심)
2023-03-02 06:00,강원,양양산간,MOUNTAIN,11.7,33.3,17,낮음(관심)
2023-03-02 06:00,강원,강릉산간,MOUNTAIN,5.4,52.2,19.3,낮음(관심)
